category,category_ru,name,difficulty,forbidden_words
club,клубы,Валенсия,medium,Валенсия
club,клубы,ЦСКА (Москва),medium,ЦСКА (Москва)|ЦСКА|(Москва)
club,клубы,Риу Аве,medium,Риу Аве|Риу|Аве
club,клубы,Вентспилс,medium,Вентспилс
club,клубы,Норчёпинг,medium,Норчёпинг
club,клубы,Стандард (Льеж),medium,Стандард (Льеж)|Стандард|(Льеж)
club,клубы,Эсбьерг,medium,Эсбьерг
club,клубы,Хетафе,medium,Хетафе
club,клубы,Арсенал (Тула),medium,Арсенал (Тула)|Арсенал|(Тула)
club,клубы,Краковия,medium,Краковия
club,клубы,Локомотив (Тбилиси),medium,Локомотив (Тбилиси)|Локомотив|(Тбилиси)
club,клубы,Локомотив (Загреб),medium,Локомотив (Загреб)|Локомотив|(Загреб)
club,клубы,Аланьяспор,medium,Аланьяспор
club,клубы,Сабаил,medium,Сабаил
club,клубы,Боруссия (Мёнхенгладбах),medium,Боруссия (Мёнхенгладбах)|Боруссия|(Мёнхенгладбах)
club,клубы,Гранада,medium,Гранада
club,клубы,Америка (Мехико),medium,Америка (Мехико)|Америка|(Мехико)
club,клубы,Гвадалахара,medium,Гвадалахара
club,клубы,Крус Асуль,medium,Крус Асуль|Крус|Асуль
club,клубы,Монтеррей,medium,Монтеррей
club,клубы,Тигрес УАНЛ,medium,Тигрес УАНЛ|Тигрес|УАНЛ
club,клубы,Толука,medium,Толука
club,клубы,Лос-Анджелес Гэлакси,medium,Лос-Анджелес Гэлакси|Лос|Анджелес|Гэлакси
club,клубы,Сиэтл Саундерс,medium,Сиэтл Саундерс|Сиэтл|Саундерс
club,клубы,Атланта Юнайтед,medium,Атланта Юнайтед|Атланта|Юнайтед
club,клубы,Интер (Майами),medium,Интер (Майами)|Интер|(Майами)
club,клубы,Нью-Йорк Ред Буллз,medium,Нью-Йорк Ред Буллз|Нью|Йорк|Ред|Буллз
club,клубы,Нью-Йорк Сити,medium,Нью-Йорк Сити|Нью|Йорк|Сити
club,клубы,Торонто,medium,Торонто
club,клубы,Монреаль,medium,Монреаль
club,клубы,Бока Хуниорс,medium,Бока Хуниорс|Бока|Хуниорс
club,клубы,Ривер Плейт,medium,Ривер Плейт|Ривер|Плейт
club,клубы,Индепендьенте,medium,Индепендьенте
club,клубы,Сан-Лоренсо,medium,Сан-Лоренсо|Сан|Лоренсо
club,клубы,Фламенго,medium,Фламенго
club,клубы,Коринтианс,medium,Коринтианс
club,клубы,Сан-Паулу,medium,Сан-Паулу|Сан|Паулу
club,клубы,Палмейрас,medium,Палмейрас
club,клубы,Сантос,medium,Сантос
club,клубы,Гремио,medium,Гремио
club,клубы,Интернасьонал,medium,Интернасьонал
club,клубы,Атлетико Минейро,medium,Атлетико Минейро|Атлетико|Минейро
club,клубы,Насьональ,medium,Насьональ
club,клубы,Пеньяроль,medium,Пеньяроль
club,клубы,Коло-Коло,medium,Коло-Коло|Коло
club,клубы,Универсидад де Чили,medium,Универсидад де Чили|Универсидад|де|Чили
club,клубы,Атлетико Насьональ,medium,Атлетико Насьональ|Атлетико|Насьональ
club,клубы,Мильонариос,medium,Мильонариос
club,клубы,Америка де Кали,medium,Америка де Кали|Америка|де|Кали
club,клубы,Кайзер Чифс,medium,Кайзер Чифс|Кайзер|Чифс
club,клубы,Орландо Пайретс,medium,Орландо Пайретс|Орландо|Пайретс
club,клубы,Аль-Хиляль,medium,Аль-Хиляль|Аль|Хиляль
club,клубы,Аль-Наср,medium,Аль-Наср|Аль|Наср
club,клубы,Аль-Иттихад,medium,Аль-Иттихад|Аль|Иттихад
club,клубы,Аль-Ахли,medium,Аль-Ахли|Аль|Ахли
club,клубы,Аль-Шабаб,medium,Аль-Шабаб|Аль|Шабаб
club,клубы,Гуанчжоу Эвергранд,medium,Гуанчжоу Эвергранд|Гуанчжоу|Эвергранд
club,клубы,Шанхай Порт,medium,Шанхай Порт|Шанхай|Порт
club,клубы,Шанхай Шеньхуа,medium,Шанхай Шеньхуа|Шанхай|Шеньхуа
club,клубы,Персеполис,medium,Персеполис
club,клубы,Эстегляль,medium,Эстегляль
club,клубы,Пахтакор,medium,Пахтакор
club,клубы,Лидс Юнайтед,medium,Лидс Юнайтед|Лидс|Юнайтед
club,клубы,Вулверхэмптон,medium,Вулверхэмптон
club,клубы,Шеффилд Юнайтед,medium,Шеффилд Юнайтед|Шеффилд|Юнайтед
club,клубы,Саутгемптон,medium,Саутгемптон
club,клубы,Борнмут,medium,Борнмут
club,клубы,Фулхэм,medium,Фулхэм
club,клубы,Блэкберн Роверс,medium,Блэкберн Роверс|Блэкберн|Роверс
club,клубы,Сандерленд,medium,Сандерленд
club,клубы,Вест Бромвич Альбион,medium,Вест Бромвич Альбион|Вест|Бромвич|Альбион
club,клубы,Мидлсбро,medium,Мидлсбро
club,клубы,Уиган Атлетик,medium,Уиган Атлетик|Уиган|Атлетик
club,клубы,Куинс Парк Рейнджерс,medium,Куинс Парк Рейнджерс|Куинс|Парк|Рейнджерс
club,клубы,Миллуолл,medium,Миллуолл
club,клубы,Суонси Сити,medium,Суонси Сити|Суонси|Сити
club,клубы,Норвич Сити,medium,Норвич Сити|Норвич|Сити
club,клубы,Бристоль Сити,medium,Бристоль Сити|Бристоль|Сити
